year,phase_id,phase_name,match_id,teams,date,local_time,gmt_time,results,description_url,press_conference_url,dir_id,p3_url,p2_url
2014,3,Pool C,31,CAN-BEL,13/06/2014,19:10,02:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=31&No=46518,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=31&No=46519,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-031.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-031.pdf
2014,3,Pool C,34,FIN-AUS,14/06/2014,16:00,13:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=34&No=46530,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=34&No=46532,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-034.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-034.pdf
2014,3,Pool C,36,CAN-BEL,14/06/2014,17:10,00:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=36&No=46546,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=36&No=46545,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-036.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-036.pdf
2014,3,Pool C,39,FIN-AUS,15/06/2014,16:00,13:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=39&No=46566,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=39&No=46567,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-039.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-039.pdf
2014,3,Pool C,41,BEL-FIN,20/06/2014,20:00,18:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=41&No=46801,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=41&No=46803,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-041.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-041.pdf
2014,3,Pool C,43,CAN-AUS,20/06/2014,19:10,01:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=43&No=46810,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=43&No=46811,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-043.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-043.pdf
2014,3,Pool C,48,CAN-AUS,21/06/2014,19:10,01:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=48&No=46833,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=48&No=46834,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-048.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-048.pdf
2014,3,Pool C,51,BEL-FIN,22/06/2014,16:00,14:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=51&No=46843,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=51&No=46846,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-051.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-051.pdf
2014,3,Pool C,53,AUS-BEL,27/06/2014,19:30,10:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=53&No=46910,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=53&No=46944,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-053.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-053.pdf
2014,3,Pool C,54,FIN-CAN,27/06/2014,18:30,15:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=54&No=46919,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=54&No=46920,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-054.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-054.pdf
2014,3,Pool C,58,AUS-BEL,28/06/2014,19:40,10:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=58&No=46952,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=58&No=46956,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-058.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-058.pdf
2014,3,Pool C,59,FIN-CAN,28/06/2014,16:00,13:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=59&No=46958,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=59&No=46959,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-059.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-059.pdf
2014,3,Pool C,65,FIN-BEL,04/07/2014,18:30,15:30,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=65&No=47070,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=65&No=47072,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-065.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-065.pdf
2014,3,Pool C,66,AUS-CAN,05/07/2014,19:10,09:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=66&No=47084,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=66&No=47085,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-066.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-066.pdf
2014,3,Pool C,67,FIN-BEL,05/07/2014,16:00,13:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=67&No=47088,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=67&No=47089,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-067.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-067.pdf
2014,3,Pool C,70,AUS-CAN,06/07/2014,16:10,06:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=70&No=47098,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=70&No=47103,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-070.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-070.pdf
2014,4,Pool D,2,GER-JPN,23/05/2014,20:10,18:10,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=2&No=45863,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=2&No=45869,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-002.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-002.pdf
2014,4,Pool D,3,GER-JPN,24/05/2014,18:11,16:11,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=3&No=45887,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=3&No=45889,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-003.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-003.pdf
2014,4,Pool D,4,ARG-FRA,24/05/2014,21:30,00:30,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=4&No=45890,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=4&No=45891,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-004.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-004.pdf
2014,4,Pool D,6,ARG-FRA,25/05/2014,22:11,01:11,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=6&No=45908,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=6&No=45909,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-006.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-006.pdf
2014,4,Pool D,7,FRA-JPN,31/05/2014,19:10,17:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=7&No=46026,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=7&No=46028,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-007.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-007.pdf
2014,4,Pool D,10,ARG-GER,31/05/2014,20:00,23:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=10&No=46033,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=10&No=46035,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-010.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-010.pdf
2014,4,Pool D,16,FRA-JPN,01/06/2014,17:00,15:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=16&No=46050,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=16&No=46054,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-016.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-016.pdf
2014,4,Pool D,14,ARG-GER,01/06/2014,22:00,01:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=14&No=46062,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=14&No=46063,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-014.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-014.pdf
2014,4,Pool D,20,ARG-JPN,06/06/2014,20:05,23:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=20&No=46140,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=20&No=46144,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-020.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-020.pdf
2014,4,Pool D,21,GER-FRA,07/06/2014,15:40,13:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=21&No=46160,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=21&No=46162,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-021.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-021.pdf
2014,4,Pool D,24,GER-FRA,08/06/2014,19:10,17:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=24&No=46192,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=24&No=46193,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-024.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-024.pdf
2014,4,Pool D,28,ARG-JPN,08/06/2014,20:02,23:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=28&No=46209,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=28&No=46211,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-028.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-028.pdf
2014,4,Pool D,30,FRA-GER,13/06/2014,20:00,18:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=30&No=46496,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=30&No=46510,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-030.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-030.pdf
2014,4,Pool D,32,JPN-ARG,14/06/2014,14:00,05:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=32&No=46521,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=32&No=46816,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-032.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-032.pdf
2014,4,Pool D,37,JPN-ARG,15/06/2014,13:00,04:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=37&No=46551,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=37&No=46552,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-037.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-037.pdf
2014,4,Pool D,40,FRA-GER,15/06/2014,16:00,14:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=40&No=46565,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=40&No=46570,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-040.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-040.pdf
2014,4,Pool D,42,GER-ARG,20/06/2014,20:00,18:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=42&No=46800,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=42&No=46808,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-042.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-042.pdf
2014,4,Pool D,44,JPN-FRA,21/06/2014,14:00,05:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=44&No=46815,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=44&No=46816,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-044.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-044.pdf
2014,4,Pool D,47,GER-ARG,21/06/2014,18:00,16:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=47&No=46829,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=47&No=46830,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-047.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-047.pdf
2014,4,Pool D,49,JPN-FRA,22/06/2014,13:00,04:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=49&No=46835,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=49&No=46837,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-049.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-049.pdf
2014,4,Pool D,56,FRA-ARG,27/06/2014,20:00,18:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=56&No=46936,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=56&No=46939,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-056.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-056.pdf
2014,4,Pool D,57,JPN-GER,28/06/2014,14:00,05:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=57&No=46948,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=57&No=46949,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-057.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-057.pdf
2014,4,Pool D,62,JPN-GER,29/06/2014,13:00,04:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=62&No=46972,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=62&No=46973,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-062.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-062.pdf
2014,4,Pool D,64,FRA-ARG,29/06/2014,16:00,14:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=64&No=46985,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=64&No=46988,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-064.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-064.pdf
2014,5,Pool E,8,NED-KOR,31/05/2014,15:10,13:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=8&No=46019,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=8&No=46021,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-008.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-008.pdf
2014,5,Pool E,9,POR-CZE,31/05/2014,17:00,16:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=9&No=46024,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=9&No=46027,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-009.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-009.pdf
2014,5,Pool E,12,NED-KOR,01/06/2014,15:10,13:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=12&No=46047,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=12&No=46049,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-012.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-012.pdf
2014,5,Pool E,13,POR-CZE,01/06/2014,17:00,16:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=13&No=46052,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=13&No=46053,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-013.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-013.pdf
2014,5,Pool E,17,CZE-KOR,05/06/2014,15:50,13:50,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=17&No=46117,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=17&No=46118,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-017.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-017.pdf
2014,5,Pool E,18,CZE-KOR,06/06/2014,15:50,13:50,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=18&No=46125,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=18&No=46127,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-018.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-018.pdf
2014,5,Pool E,23,NED-POR,07/06/2014,15:00,13:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=23&No=46158,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=23&No=46161,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-023.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-023.pdf
2014,5,Pool E,26,NED-POR,08/06/2014,15:10,13:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=26&No=46187,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=26&No=46188,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-026.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-026.pdf
2014,5,Pool E,29,CZE-NED,13/06/2014,15:50,13:50,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=29&No=46484,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=29&No=46486,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-029.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-029.pdf
2014,5,Pool E,33,KOR-POR,14/06/2014,14:00,05:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=33&No=46525,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=33&No=46523,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-033.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-033.pdf
2014,5,Pool E,35,CZE-NED,14/06/2014,15:50,13:50,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=35&No=46535,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=35&No=46537,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-035.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-035.pdf
2014,5,Pool E,38,KOR-POR,15/06/2014,14:00,05:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=38&No=46554,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=38&No=46553,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-038.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-038.pdf
2014,5,Pool E,45,KOR-CZE,21/06/2014,14:02,05:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=45&No=46818,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=45&No=46817,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-045.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-045.pdf
2014,5,Pool E,46,POR-NED,21/06/2014,15:00,14:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=46&No=46823,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=46&No=46824,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-046.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-046.pdf
2014,5,Pool E,50,KOR-CZE,22/06/2014,14:02,05:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=50&No=46839,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=50&No=46838,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-050.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-050.pdf
2014,5,Pool E,52,POR-NED,22/06/2014,15:00,14:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=52&No=46842,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=52&No=46844,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-052.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-052.pdf
