year,phase_id,phase_name,match_id,teams,date,local_time,gmt_time,results,description_url,press_conference_url,dir_id,p3_url,p2_url
2013,2,Pool B,80,SRB-ITA,07/07/2013,20:10,18:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=80&No=41015,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=80&No=41016,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-080.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-080.pdf
2013,2,Pool B,89,IRI-GER,12/07/2013,21:10,16:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=89&No=41254,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=89&No=41257,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-089.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-089.pdf
2013,2,Pool B,90,IRI-GER,13/07/2013,21:10,16:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=90&No=41296,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=90&No=41297,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-090.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-090.pdf
2013,3,Pool C,1,FIN-POR,31/05/2013,18:40,15:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=1&No=39276,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=1&No=39279,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-001.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-001.pdf
2013,3,Pool C,2,CAN-NED,31/05/2013,19:10,23:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=2&No=39285,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=2&No=39289,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-002.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-002.pdf
2013,3,Pool C,3,KOR-JPN,01/06/2013,14:10,05:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=3&No=39292,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=3&No=39290,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-003.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-003.pdf
2013,3,Pool C,4,FIN-POR,01/06/2013,18:40,15:30,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=4&No=39298,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=4&No=40449,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-004.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-004.pdf
2013,3,Pool C,5,CAN-NED,01/06/2013,16:10,20:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=5&No=39305,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=5&No=39306,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-005.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-005.pdf
2013,3,Pool C,6,KOR-JPN,02/06/2013,14:10,05:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=6&No=39311,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=6&No=39312,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-006.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-006.pdf
2013,3,Pool C,11,CAN-POR,07/06/2013,19:10,23:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=11&No=39471,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=11&No=39472,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-011.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-011.pdf
2013,3,Pool C,14,KOR-FIN,08/06/2013,14:10,05:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=14&No=39481,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=14&No=39480,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-014.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-014.pdf
2013,3,Pool C,16,NED-JPN,08/06/2013,16:46,14:30,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=16&No=39485,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=16&No=39488,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-016.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-016.pdf
2013,3,Pool C,18,CAN-POR,08/06/2013,19:10,23:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=18&No=39493,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=18&No=39494,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-018.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-018.pdf
2013,3,Pool C,20,KOR-FIN,09/06/2013,14:10,05:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=20&No=39501,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=20&No=39502,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-020.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-020.pdf
2013,3,Pool C,23,NED-JPN,09/06/2013,13:43,11:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=23&No=39504,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=23&No=39506,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-023.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-023.pdf
2013,3,Pool C,29,CAN-KOR,14/06/2013,19:10,23:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=29&No=39649,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=29&No=39650,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-029.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-029.pdf
2013,3,Pool C,30,JPN-FIN,15/06/2013,13:10,04:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=30&No=39658,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=30&No=39662,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-030.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-030.pdf
2013,3,Pool C,33,CAN-KOR,15/06/2013,19:10,23:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=33&No=39677,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=33&No=39676,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-033.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-033.pdf
2013,3,Pool C,34,JPN-FIN,16/06/2013,13:10,04:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=34&No=39683,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=34&No=39684,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-034.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-034.pdf
2013,3,Pool C,42,NED-POR,22/06/2013,16:40,14:30,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=42&No=40011,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=42&No=40015,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-042.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-042.pdf
2013,3,Pool C,46,NED-POR,23/06/2013,13:40,11:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=46&No=40091,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=46&No=40096,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-046.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-046.pdf
2013,3,Pool C,50,FIN-CAN,28/06/2013,18:40,15:30,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=50&No=40448,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=50&No=40449,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-050.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-050.pdf
2013,3,Pool C,55,KOR-NED,29/06/2013,14:20,05:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=55&No=40499,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=55&No=40498,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-055.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-055.pdf
2013,3,Pool C,57,FIN-CAN,29/06/2013,18:40,15:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=57&No=40525,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=57&No=40529,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-057.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-057.pdf
2013,3,Pool C,61,KOR-NED,30/06/2013,14:20,05:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=61&No=40566,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=61&No=40564,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-061.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-061.pdf
2013,3,Pool C,65,POR-JPN,29/06/2013,19:10,18:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=65&No=40532,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=65&No=40537,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-065.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-065.pdf
2013,3,Pool C,66,POR-JPN,30/06/2013,19:10,18:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=66&No=40599,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=66&No=40610,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-066.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-066.pdf
2013,3,Pool C,68,FIN-NED,05/07/2013,18:40,15:30,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=68&No=40896,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=68&No=40899,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-068.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-068.pdf
2013,3,Pool C,73,JPN-CAN,06/07/2013,14:10,05:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=73&No=40943,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=73&No=40945,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-073.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-073.pdf
2013,3,Pool C,75,FIN-NED,06/07/2013,18:40,15:30,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=75&No=40957,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=75&No=40959,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-075.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-075.pdf
2013,3,Pool C,79,JPN-CAN,07/07/2013,14:10,05:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=79&No=40995,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=79&No=40996,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-079.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-079.pdf
2013,3,Pool C,83,POR-KOR,06/07/2013,19:10,18:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=83&No=40964,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=83&No=40965,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-083.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-083.pdf
2013,3,Pool C,84,POR-KOR,07/07/2013,19:10,18:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=2&MatchNo=84&No=41018,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2013/viewMatchInfo.asp?Category=3&MatchNo=84&No=41020,WL2013,http://www.fivb.org/vis_web/volley/WL2013/pdf/P3-084.pdf,http://www.fivb.org/vis_web/volley/WL2013/pdf/P2-084.pdf
